danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like,track_name
0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4,0,DJ Got Us Fallin' In Love (feat. Pitbull)
0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,audio_features,7ks6AZmFcm3Y6PGGxGSmlB,spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,https://api.spotify.com/v1/tracks/7ks6AZmFcm3Y6PGGxGSmlB,https://api.spotify.com/v1/audio-analysis/7ks6AZmFcm3Y6PGGxGSmlB,194840,4,0,Where Them Girls At (feat. Nicki Minaj & Flo Rida)
0.741,0.773,6,-7.331,1,0.0417,0.351,9.75e-05,0.0913,0.559,111.971,audio_features,6HT8BYvbbMUTBwEdRjiQN0,spotify:track:6HT8BYvbbMUTBwEdRjiQN0,https://api.spotify.com/v1/tracks/6HT8BYvbbMUTBwEdRjiQN0,https://api.spotify.com/v1/audio-analysis/6HT8BYvbbMUTBwEdRjiQN0,174393,4,0,Isolated - Marcos Ferrari Remix
0.615,0.913,10,-5.077,0,0.0816,0.178,0.0,0.0773,0.45,129.944,audio_features,1SQGx4GPml33ywGdNDMuBg,spotify:track:1SQGx4GPml33ywGdNDMuBg,https://api.spotify.com/v1/tracks/1SQGx4GPml33ywGdNDMuBg,https://api.spotify.com/v1/audio-analysis/1SQGx4GPml33ywGdNDMuBg,188000,4,0,Gettin' Over You (feat. Fergie & LMFAO)
0.817,0.733,2,-6.009,1,0.145,0.0152,4.31e-05,0.107,0.833,127.056,audio_features,13plQdOoWSSXPRUSZc5FuM,spotify:track:13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/audio-analysis/13plQdOoWSSXPRUSZc5FuM,237120,4,0,I Know You Want Me (Calle Ocho)
0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,5l3CML2OnzfNs5RfVgbcLt,spotify:track:5l3CML2OnzfNs5RfVgbcLt,https://api.spotify.com/v1/tracks/5l3CML2OnzfNs5RfVgbcLt,https://api.spotify.com/v1/audio-analysis/5l3CML2OnzfNs5RfVgbcLt,177685,4,0,Talk Dirty (feat. 2 Chainz)
0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,audio_features,5jE48hhRu8E6zBDPRSkEq7,spotify:track:5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,187920,4,0,All About That Bass
0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,audio_features,3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4,0,Timber
0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,audio_features,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4,0,Run the World (Girls)
0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4,0,What Makes You Beautiful
0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4,0,Wild Ones (feat. Sia)
0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,0,Time of Our Lives
0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,audio_features,02M6vucOvmRfMxTXDUwRXu,spotify:track:02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,213507,4,0,7/11
0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,audio_features,3KliPMvk1EvFZu9cvkj8p1,spotify:track:3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/tracks/3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/audio-analysis/3KliPMvk1EvFZu9cvkj8p1,247960,4,0,Work Bitch
0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,audio_features,386RUes7n1uM1yfzgeUuwp,spotify:track:386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/tracks/386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/audio-analysis/386RUes7n1uM1yfzgeUuwp,189109,4,0,The Lazy Song
0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,2U8NXPTXZWG2O0ye2sYRiH,spotify:track:2U8NXPTXZWG2O0ye2sYRiH,https://api.spotify.com/v1/tracks/2U8NXPTXZWG2O0ye2sYRiH,https://api.spotify.com/v1/audio-analysis/2U8NXPTXZWG2O0ye2sYRiH,157153,4,0,I Love It (feat. Charli XCX)
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,audio_features,16Of7eeW44kt0a1M0nitHM,spotify:track:16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,215693,4,0,You Make Me Feel... (feat. Sabi)
0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4,0,I'm an Albatraoz
0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074,4,0,Runaway (U & I)
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4,0,Feel So Close - Radio Edit
0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,audio_features,07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,212960,4,0,Blame (feat. John Newman)
0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,0TDLuuLlV54CkRRUOahJb4,spotify:track:0TDLuuLlV54CkRRUOahJb4,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,245040,4,0,Titanium (feat. Sia)
0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,audio_features,6T27IN7Ai94BeDv6PPCmoC,spotify:track:6T27IN7Ai94BeDv6PPCmoC,https://api.spotify.com/v1/tracks/6T27IN7Ai94BeDv6PPCmoC,https://api.spotify.com/v1/audio-analysis/6T27IN7Ai94BeDv6PPCmoC,199680,4,0,Turn Me On (feat. Nicki Minaj)
0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4,0,"Hey, Soul Sister"
0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,audio_features,4Jv7lweGIUOFQ7Oq2AtAh9,spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,https://api.spotify.com/v1/tracks/4Jv7lweGIUOFQ7Oq2AtAh9,https://api.spotify.com/v1/audio-analysis/4Jv7lweGIUOFQ7Oq2AtAh9,280070,4,0,I Follow Rivers - The Magician Remix
0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,0,Club Can't Handle Me (feat. David Guetta)
0.834,0.823,0,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,audio_features,2Xh7dyCHCErCv3PmdVEGw4,spotify:track:2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/tracks/2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/audio-analysis/2Xh7dyCHCErCv3PmdVEGw4,170600,4,0,Rabiosa (feat. Pitbull)
0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,audio_features,4fINc8dnfcz7AdhFYVA4i7,spotify:track:4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/tracks/4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/audio-analysis/4fINc8dnfcz7AdhFYVA4i7,192200,4,0,It Girl
0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,audio_features,12eMQUn2GzfsfsQLH53M19,spotify:track:12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,234693,4,0,Scream
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,0,Good Feeling
0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,audio_features,1bM50INir8voAkVoKuvEUI,spotify:track:1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/tracks/1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/audio-analysis/1bM50INir8voAkVoKuvEUI,269493,4,0,OMG (feat. will.i.am)
0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,audio_features,3MOECVkNshqHYTPt5DZcdN,spotify:track:3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/tracks/3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/audio-analysis/3MOECVkNshqHYTPt5DZcdN,211975,4,0,Five More Hours
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4,0,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]
0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)
0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,audio_features,4B4zDmbHdkXZ1wUJv1yKFy,spotify:track:4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/tracks/4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/audio-analysis/4B4zDmbHdkXZ1wUJv1yKFy,193296,4,0,Wiggle (feat. Snoop Dogg)
0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4,0,New Rules
0.669,0.57,10,-6.975,1,0.0274,0.641,0.0,0.102,0.531,90.002,audio_features,0M3gfocW6UgqUS9XaobkNB,spotify:track:0M3gfocW6UgqUS9XaobkNB,https://api.spotify.com/v1/tracks/0M3gfocW6UgqUS9XaobkNB,https://api.spotify.com/v1/audio-analysis/0M3gfocW6UgqUS9XaobkNB,183147,4,0,Sabor a Mi
0.687,0.985,5,-5.393,1,0.24,0.278,0.00107,0.803,0.255,114.004,audio_features,6LBnaXnvXFwn1PgLmpxTXM,spotify:track:6LBnaXnvXFwn1PgLmpxTXM,https://api.spotify.com/v1/tracks/6LBnaXnvXFwn1PgLmpxTXM,https://api.spotify.com/v1/audio-analysis/6LBnaXnvXFwn1PgLmpxTXM,276227,4,0,Será Que No Me Amas - En Vivo
0.619,0.896,9,-4.233,0,0.0315,0.223,0.0,0.101,0.952,136.648,audio_features,29OzJTIOTjCgR7fLyEXY7u,spotify:track:29OzJTIOTjCgR7fLyEXY7u,https://api.spotify.com/v1/tracks/29OzJTIOTjCgR7fLyEXY7u,https://api.spotify.com/v1/audio-analysis/29OzJTIOTjCgR7fLyEXY7u,231800,4,0,Sabor a Chocolate
0.535,0.932,2,-3.932,1,0.0462,0.0313,0.0,0.933,0.475,143.83,audio_features,1k5oRxSbSngsL5dS2jPYef,spotify:track:1k5oRxSbSngsL5dS2jPYef,https://api.spotify.com/v1/tracks/1k5oRxSbSngsL5dS2jPYef,https://api.spotify.com/v1/audio-analysis/1k5oRxSbSngsL5dS2jPYef,230107,4,0,Si No Es Ahora (En Vivo)
0.967,0.727,7,-4.257,1,0.0554,0.684,0.00393,0.697,0.819,119.976,audio_features,1rE3FOiSxAR0vmDg4Yntjy,spotify:track:1rE3FOiSxAR0vmDg4Yntjy,https://api.spotify.com/v1/tracks/1rE3FOiSxAR0vmDg4Yntjy,https://api.spotify.com/v1/audio-analysis/1rE3FOiSxAR0vmDg4Yntjy,164040,4,0,Bomboro Quiñá Quiñá (with Rubén Albarrán)
0.478,0.661,2,-5.535,1,0.0445,0.364,0.0,0.131,0.131,85.201,audio_features,4tljir1112UOLjqP2lXn4J,spotify:track:4tljir1112UOLjqP2lXn4J,https://api.spotify.com/v1/tracks/4tljir1112UOLjqP2lXn4J,https://api.spotify.com/v1/audio-analysis/4tljir1112UOLjqP2lXn4J,233840,4,0,Si tú te atreves
0.651,0.912,7,-3.402,1,0.223,0.0969,4.02e-05,0.107,0.81,175.903,audio_features,66EqOhWfTcdVphw00lcxZO,spotify:track:66EqOhWfTcdVphw00lcxZO,https://api.spotify.com/v1/tracks/66EqOhWfTcdVphw00lcxZO,https://api.spotify.com/v1/audio-analysis/66EqOhWfTcdVphw00lcxZO,235133,4,0,Shabadabada
0.61,0.677,4,-9.813,0,0.0325,0.0614,0.0,0.232,0.444,103.946,audio_features,4p7XH4NhQ25iGYrrbg93gt,spotify:track:4p7XH4NhQ25iGYrrbg93gt,https://api.spotify.com/v1/tracks/4p7XH4NhQ25iGYrrbg93gt,https://api.spotify.com/v1/audio-analysis/4p7XH4NhQ25iGYrrbg93gt,289600,4,0,Suave
0.542,0.665,0,-8.121,1,0.0297,0.522,0.0,0.177,0.417,147.977,audio_features,0lTd7gKAWVz1yVKVkQXBPm,spotify:track:0lTd7gKAWVz1yVKVkQXBPm,https://api.spotify.com/v1/tracks/0lTd7gKAWVz1yVKVkQXBPm,https://api.spotify.com/v1/audio-analysis/0lTd7gKAWVz1yVKVkQXBPm,272827,4,0,Tengo Todo Excepto A Ti
0.785,0.901,7,-3.205,0,0.0553,0.0867,0.000271,0.0903,0.6,113.289,audio_features,5wPhERt9izm1T45aFXDWPe,spotify:track:5wPhERt9izm1T45aFXDWPe,https://api.spotify.com/v1/tracks/5wPhERt9izm1T45aFXDWPe,https://api.spotify.com/v1/audio-analysis/5wPhERt9izm1T45aFXDWPe,203333,4,0,Todavia
0.592,0.83,1,-4.762,1,0.0422,0.0959,0.0,0.725,0.146,134.933,audio_features,1bDFSoekPi0z1qrgrqliQJ,spotify:track:1bDFSoekPi0z1qrgrqliQJ,https://api.spotify.com/v1/tracks/1bDFSoekPi0z1qrgrqliQJ,https://api.spotify.com/v1/audio-analysis/1bDFSoekPi0z1qrgrqliQJ,206880,4,0,Tú y Yo Somos Uno Mismo (En Vivo)
0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4,0,Ahora Te Puedes Marchar
0.567,0.925,0,-2.917,1,0.0719,0.0221,0.0,0.969,0.618,154.926,audio_features,0GHevVuEE7PL0m7XNljiis,spotify:track:0GHevVuEE7PL0m7XNljiis,https://api.spotify.com/v1/tracks/0GHevVuEE7PL0m7XNljiis,https://api.spotify.com/v1/audio-analysis/0GHevVuEE7PL0m7XNljiis,173200,4,0,Ámame Hasta Con los Dientes (En Vivo)
0.461,0.715,4,-6.246,0,0.0281,0.458,1.56e-05,0.719,0.455,86.09,audio_features,0dRY4OrSY53yUjVgfgne1W,spotify:track:0dRY4OrSY53yUjVgfgne1W,https://api.spotify.com/v1/tracks/0dRY4OrSY53yUjVgfgne1W,https://api.spotify.com/v1/audio-analysis/0dRY4OrSY53yUjVgfgne1W,212560,4,0,Aunque no sea conmigo
0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,audio_features,7DhYjNLksXZhbRQeheAums,spotify:track:7DhYjNLksXZhbRQeheAums,https://api.spotify.com/v1/tracks/7DhYjNLksXZhbRQeheAums,https://api.spotify.com/v1/audio-analysis/7DhYjNLksXZhbRQeheAums,266160,4,0,Caraluna
0.634,0.854,11,-3.444,1,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,audio_features,78DVpEWwmJFC25KGz8fJuE,spotify:track:78DVpEWwmJFC25KGz8fJuE,https://api.spotify.com/v1/tracks/78DVpEWwmJFC25KGz8fJuE,https://api.spotify.com/v1/audio-analysis/78DVpEWwmJFC25KGz8fJuE,310813,4,0,Clavado en Un Bar
0.834,0.945,0,-6.527,1,0.0424,0.187,0.0775,0.0731,0.934,130.418,audio_features,5NuGimnwSMQwBKgCCy7wIn,spotify:track:5NuGimnwSMQwBKgCCy7wIn,https://api.spotify.com/v1/tracks/5NuGimnwSMQwBKgCCy7wIn,https://api.spotify.com/v1/audio-analysis/5NuGimnwSMQwBKgCCy7wIn,246267,4,0,Como Un Trueno
0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959,audio_features,2WoqgtWEBbbBKMDN6Becs7,spotify:track:2WoqgtWEBbbBKMDN6Becs7,https://api.spotify.com/v1/tracks/2WoqgtWEBbbBKMDN6Becs7,https://api.spotify.com/v1/audio-analysis/2WoqgtWEBbbBKMDN6Becs7,274773,4,0,Corazon Espinado (feat. Mana)
0.532,0.859,5,-6.783,1,0.0874,0.578,0.0,0.986,0.5,117.081,audio_features,2EdAzvb3Qc6E8h8glHD9jF,spotify:track:2EdAzvb3Qc6E8h8glHD9jF,https://api.spotify.com/v1/tracks/2EdAzvb3Qc6E8h8glHD9jF,https://api.spotify.com/v1/audio-analysis/2EdAzvb3Qc6E8h8glHD9jF,300107,5,0,Corazón partío
0.353,0.951,4,-7.21,1,0.158,0.0462,0.0142,0.978,0.413,148.872,audio_features,4St0R92eHmrJCacn5L2QQn,spotify:track:4St0R92eHmrJCacn5L2QQn,https://api.spotify.com/v1/tracks/4St0R92eHmrJCacn5L2QQn,https://api.spotify.com/v1/audio-analysis/4St0R92eHmrJCacn5L2QQn,368973,4,0,Cuando Seas Grande
0.798,0.681,0,-6.519,0,0.0637,0.292,0.000255,0.126,0.678,138.105,audio_features,66mexydxB1j7HevLCudgLH,spotify:track:66mexydxB1j7HevLCudgLH,https://api.spotify.com/v1/tracks/66mexydxB1j7HevLCudgLH,https://api.spotify.com/v1/audio-analysis/66mexydxB1j7HevLCudgLH,140630,4,0,QUIERO
0.82,0.653,0,-8.251,1,0.0287,0.0528,3.5e-06,0.0997,0.892,129.03,audio_features,2xezpH0r1pT7kcx2TPNsZ0,spotify:track:2xezpH0r1pT7kcx2TPNsZ0,https://api.spotify.com/v1/tracks/2xezpH0r1pT7kcx2TPNsZ0,https://api.spotify.com/v1/audio-analysis/2xezpH0r1pT7kcx2TPNsZ0,260613,4,0,De la Noche a la Mañana
0.537,0.748,2,-6.392,1,0.0282,0.000633,0.557,0.272,0.78,124.24,audio_features,2lpIh6Gr6HYjg1CFBaucS5,spotify:track:2lpIh6Gr6HYjg1CFBaucS5,https://api.spotify.com/v1/tracks/2lpIh6Gr6HYjg1CFBaucS5,https://api.spotify.com/v1/audio-analysis/2lpIh6Gr6HYjg1CFBaucS5,212747,4,0,De Música Ligera - Remasterizado 2007
0.615,0.878,3,-4.056,1,0.035,0.052,1.16e-06,0.326,0.721,127.905,audio_features,2awKQgW88iq9jFM54VaCAp,spotify:track:2awKQgW88iq9jFM54VaCAp,https://api.spotify.com/v1/tracks/2awKQgW88iq9jFM54VaCAp,https://api.spotify.com/v1/audio-analysis/2awKQgW88iq9jFM54VaCAp,228560,4,0,El Sol No Regresa
0.826,0.949,6,-7.18,0,0.064,0.0242,1.33e-05,0.0191,0.928,133.456,audio_features,20jvgYvnqySWnNCsHQZnXk,spotify:track:20jvgYvnqySWnNCsHQZnXk,https://api.spotify.com/v1/tracks/20jvgYvnqySWnNCsHQZnXk,https://api.spotify.com/v1/audio-analysis/20jvgYvnqySWnNCsHQZnXk,263493,4,0,El Taqui Taqui - Original Mix
0.527,0.859,7,-6.685,1,0.0687,0.176,0.0866,0.157,0.443,74.214,audio_features,3UIENhLRdFIOuRan92cAQu,spotify:track:3UIENhLRdFIOuRan92cAQu,https://api.spotify.com/v1/tracks/3UIENhLRdFIOuRan92cAQu,https://api.spotify.com/v1/audio-analysis/3UIENhLRdFIOuRan92cAQu,235627,4,0,En algún lugar
0.641,0.593,3,-7.884,1,0.0264,0.46,0.0,0.169,0.437,119.828,audio_features,6vPAmoERUMRoTZaCCSWQ12,spotify:track:6vPAmoERUMRoTZaCCSWQ12,https://api.spotify.com/v1/tracks/6vPAmoERUMRoTZaCCSWQ12,https://api.spotify.com/v1/audio-analysis/6vPAmoERUMRoTZaCCSWQ12,281000,4,0,Hasta Que Me Olvides
0.686,0.672,5,-7.338,0,0.0372,0.42,0.000359,0.0508,0.85,97.006,audio_features,2pSZjEpbXwlocV8js7MNmu,spotify:track:2pSZjEpbXwlocV8js7MNmu,https://api.spotify.com/v1/tracks/2pSZjEpbXwlocV8js7MNmu,https://api.spotify.com/v1/audio-analysis/2pSZjEpbXwlocV8js7MNmu,257573,4,0,Inolvidable
0.923,0.768,1,-7.321,1,0.0674,0.119,0.0,0.0689,0.96,94.013,audio_features,0Tl84qfow6Dv0PM60zoBhb,spotify:track:0Tl84qfow6Dv0PM60zoBhb,https://api.spotify.com/v1/tracks/0Tl84qfow6Dv0PM60zoBhb,https://api.spotify.com/v1/audio-analysis/0Tl84qfow6Dv0PM60zoBhb,123960,4,0,La Bomba
0.555,0.92,4,-5.634,0,0.159,0.246,0.0,0.969,0.452,102.601,audio_features,2UalqFij5ANcOwrPm9CtPb,spotify:track:2UalqFij5ANcOwrPm9CtPb,https://api.spotify.com/v1/tracks/2UalqFij5ANcOwrPm9CtPb,https://api.spotify.com/v1/audio-analysis/2UalqFij5ANcOwrPm9CtPb,423360,4,0,La Carencia
0.885,0.963,7,-5.892,1,0.0621,0.0976,5.35e-06,0.0862,0.834,127.342,audio_features,3sVfjl9XFBk8gjGrph7EWo,spotify:track:3sVfjl9XFBk8gjGrph7EWo,https://api.spotify.com/v1/tracks/3sVfjl9XFBk8gjGrph7EWo,https://api.spotify.com/v1/audio-analysis/3sVfjl9XFBk8gjGrph7EWo,264160,4,0,La Morena
0.54,0.783,2,-6.671,1,0.0312,0.00598,9.96e-06,0.96,0.441,101.342,audio_features,7gSABijUsZviveY54kbTkn,spotify:track:7gSABijUsZviveY54kbTkn,https://api.spotify.com/v1/tracks/7gSABijUsZviveY54kbTkn,https://api.spotify.com/v1/audio-analysis/7gSABijUsZviveY54kbTkn,245037,4,0,Un Osito de Peluche de Taiwan - En Vivo
0.724,0.856,8,-6.119,0,0.0283,0.0653,1.85e-06,0.354,0.891,129.794,audio_features,1qvY1z3Wm3sAYeHfPTnrbI,spotify:track:1qvY1z3Wm3sAYeHfPTnrbI,https://api.spotify.com/v1/tracks/1qvY1z3Wm3sAYeHfPTnrbI,https://api.spotify.com/v1/audio-analysis/1qvY1z3Wm3sAYeHfPTnrbI,161800,4,0,La Muralla Verde
0.695,0.796,4,-6.057,0,0.0361,0.0174,0.0,0.0493,0.652,114.804,audio_features,2GggG2lQVYuus2aeAybe8M,spotify:track:2GggG2lQVYuus2aeAybe8M,https://api.spotify.com/v1/tracks/2GggG2lQVYuus2aeAybe8M,https://api.spotify.com/v1/audio-analysis/2GggG2lQVYuus2aeAybe8M,245827,4,0,La Planta
